,chembl_id,entity_id,pref_name,canonical_smiles,indication_name
4475,CHEMBL4297332,2335303,UT-231B,CCOCCCCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1C.O=C(O)[C@H](O)[C@@H](O)C(=O)O,A list of medical conditions: hepatitis C virus infection
4476,CHEMBL4297333,2335304,VB-201,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OCCCCC(=O)O,"A list of medical conditions: COVID-19, psoriasis, ulcerative colitis"
4477,CHEMBL4297334,2335305,PIFLUFOLASTAT F18,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)c1ccc([18F])nc1)C(=O)O)C(=O)O,"A list of medical conditions: metastatic prostate cancer, prostate adenocarcinoma, prostate cancer"
4478,CHEMBL4297336,2335307,ACETIC ACID C-11,C[11C](=O)O,"A list of medical conditions: Hepatic steatosis, hepatocellular carcinoma"
4479,CHEMBL4297343,2335314,ABTL-0812,CCCCCC=CCC=CCCCCCCC(O)C(=O)O,"A list of medical conditions: cancer, pancreatic carcinoma"
4480,CHEMBL4297344,2335315,OBEFAZIMOD,FC(F)(F)Oc1ccc(Nc2ccc3cccc(Cl)c3n2)cc1,"A list of medical conditions: COVID-19, Crohn's disease, HIV infection, rheumatoid arthritis, ulcerative colitis"
4481,CHEMBL4297345,2335316,ADL-5747,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1.Cl,"A list of medical conditions: osteoarthritis, knee, postherpetic neuralgia"
4482,CHEMBL4297346,2335317,AGN-201904,COc1ccc2c(c1)nc([S+]([O-])Cc1ncc(C)c(OC)c1C)n2S(=O)(=O)c1ccc(OCC(=O)O)cc1,A list of medical conditions: Peptic ulcer
4483,CHEMBL4297348,2335319,"BRIMAPITIDE, C-TERMINAL ACID",CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H]1CCCN1C(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](NC(=O)[C@H]1CCCN1C(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CO)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](N)CC(=O)O)C(C)C)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)NCC(=O)O)[C@H](C)O)[C@H](C)O,A list of medical conditions: hearing loss
4484,CHEMBL4297349,2335320,ASPARTYL-ALANYL-DIKETOPIPERAZINE,C[C@@H]1NC(=O)[C@H](CC(=O)O)NC1=O,"A list of medical conditions: COVID-19, osteoarthritis, knee"
4485,CHEMBL4297352,2335323,AZD-1236,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(Cl)cn3)CC2)NC(=O)NC1=O,"A list of medical conditions: chronic obstructive pulmonary disease, cystic fibrosis"
4486,CHEMBL4297353,2335324,AZD-7295,CCCS(=O)(=O)N1CCN(Cc2ccc(NC(=O)c3ccc(-c4cc(NC(=O)C5CC5)ccc4OC(F)(F)F)cc3)cc2)CC1,A list of medical conditions: hepatitis C virus infection
4487,CHEMBL4297354,2335325,AZD-7687,Cc1nc(C)c(-c2ccc(C3CCC(CC(=O)O)CC3)cc2)nc1C(N)=O,A list of medical conditions: obesity
4488,CHEMBL4297356,2335327,AZD-8848,CCCCOc1nc(N)c2[nH]c(=O)n(CCCN(CCCN3CCOCC3)Cc3cccc(CC(=O)OC)c3)c2n1,A list of medical conditions: allergic rhinitis
4489,CHEMBL4297359,2335330,BIIB-028,COc1c(C)cnc(Cn2cc(C#CCCOP(=O)(O)O)c3c(Cl)nc(N)nc32)c1C,A list of medical conditions: neoplasm
4490,CHEMBL429736,438452,RETOSIBAN,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1coc(C)n1,A list of medical conditions: premature birth
4491,CHEMBL4297360,2335331,NU-3,CCCCOP(=O)(O)OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1OP(=O)(O)OCCCC,A list of medical conditions: infection
4492,CHEMBL4297362,2335333,CBP-501,N=C(N)NCCC[C@@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](CC1CCCCC1)NC(=O)[C@@H](Cc1c(F)c(F)c(F)c(F)c1F)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CO)NC(=O)[C@H](N)Cc1ccc(C(=O)c2ccccc2)cc1)C(=O)O,"A list of medical conditions: malignant pleural mesothelioma, neoplasm, pancreatic carcinoma"
4493,CHEMBL4297363,2335334,UCB-1184197,CCOC(=O)[C@H](Cc1ccc(Nc2nccc3ccncc23)cc1)NC1=C(Br)C(=O)C12CCCCC2,A list of medical conditions: multiple sclerosis
4494,CHEMBL4297364,2335335,OXITROPIUM,CC[N+]1(C)[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,A list of medical conditions: chronic obstructive pulmonary disease
4495,CHEMBL4297365,2335336,CESIUM CS-131,[131Cs],"A list of medical conditions: head and neck carcinoma, head and neck squamous cell carcinoma"
4496,CHEMBL4297366,2335337,CG-200745,CN(C)CCCNC(=O)/C(=C/CCCCC(=O)NO)COc1cccc2ccccc12,"A list of medical conditions: myelodysplastic syndrome, neoplasm, pancreatic neoplasm"
4497,CHEMBL4297367,2335338,CP-609754,C#Cc1cccc(-c2cc(=O)n(C)c3ccc([C@](O)(c4ccc(Cl)cc4)c4cncn4C)cc23)c1,"A list of medical conditions: Alzheimer disease, neoplasm"
4498,CHEMBL4297369,2335340,CP1-1189,CC(=O)Nc1ccc(C(=O)NC(C)(C)C)cc1,A list of medical conditions: HIV infection
4499,CHEMBL4297370,2335341,CRS-3123,O=c1cc(NCCCN[C@@H]2CCOc3c(Br)cc(Br)cc32)[nH]c2ccsc12,"A list of medical conditions: clostridium difficile infection, colitis, infection"
4500,CHEMBL4297371,2335342,PCS-499,[2H]C([2H])([2H])[C@H](O)C([2H])([2H])CCCn1c(=O)c2c(ncn2C)n(C)c1=O,"A list of medical conditions: chronic kidney disease, diabetic nephropathy, necrobiosis lipoidica"
4501,CHEMBL4297374,2335345,MILADEMETAN TOSYLATE,CC1(C)CCC2(CC1)N[C@@H](C(=O)N[C@@H]1CC[C@@H](C(N)=O)OC1)[C@H](c1ccnc(Cl)c1F)[C@]21C(=O)Nc2cc(Cl)ccc21.Cc1ccc(S(=O)(=O)O)cc1,"A list of medical conditions: acute myeloid leukemia, multiple myeloma"
4502,CHEMBL4297375,2335346,AZELOPRAZOLE SODIUM,Cc1cnc(C[S@@+]([O-])c2nc3ccccc3[n-]2)c(C)c1OCC1COC(C)(C)OC1.[Na+],A list of medical conditions: gastroesophageal reflux disease
4503,CHEMBL4297376,2335347,E-7820,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,"A list of medical conditions: lymphoma, malignant colon neoplasm, neoplasm, rectum cancer"
4504,CHEMBL4297377,2335348,ELSULFAVIRINE SODIUM,CCC(=O)[N-]S(=O)(=O)c1ccc(NC(=O)Cc2ccc(Br)c(Oc3cc(Cl)cc(C#N)c3)c2F)c(Cl)c1.[Na+],A list of medical conditions: HIV infection
4505,CHEMBL4297378,2335349,DURLOBACTAM SODIUM,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)[O-])[C@@H]1C(N)=O.[Na+],"A list of medical conditions: infection, pyelonephritis"
4506,CHEMBL4297380,2335351,VALNIVUDINE HYDROCHLORIDE,CCCCCc1ccc(-c2cc3cn([C@H]4C[C@H](O)[C@@H](COC(=O)[C@@H](N)C(C)C)O4)c(=O)nc3o2)cc1.Cl,A list of medical conditions: Herpes Zoster
4507,CHEMBL4297382,2335353,GPI-1485,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)O,A list of medical conditions: Parkinson disease
4508,CHEMBL4297383,2335354,GSK-1521498,Fc1cc(-c2cccc(-c3nc[nH]n3)c2)cc(F)c1CNC1Cc2ccccc2C1,"A list of medical conditions: alcohol dependence, obesity"
4509,CHEMBL4297384,2335355,GSK-356278,CCn1ncc2c(NC3CCOCC3)c(-c3nnc(Cc4sc(C)nc4C)o3)cnc21,"A list of medical conditions: depressive disorder, Huntington disease"
4510,CHEMBL4297385,2335356,NS-2359,COC[C@@H]1[C@@H](c2ccc(Cl)c(Cl)c2)C[C@@H]2CC[C@H]1N2C,"A list of medical conditions: attention deficit hyperactivity disorder, cocaine dependence, depressive disorder"
4511,CHEMBL4297386,2335357,GSK-376501,COCCOc1cc(Cn2c(C(=O)O)c(-c3ccc(C(C)(C)C)cc3)c3ccccc32)cc(OCCOC)c1,A list of medical conditions: type 2 diabetes mellitus
4512,CHEMBL4297387,2335358,GSK-424887,C[C@@H](c1cc(Cl)cc2ccccc12)N(C)C(=O)CC1(c2ccc(F)cc2)CCN(C)CC1,A list of medical conditions: depressive disorder
4513,CHEMBL4297388,2335359,GW-870086,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C1C(C)(C)C1(C)C)C(=O)OCC#N,"A list of medical conditions: asthma, atopic eczema"
4514,CHEMBL4297389,2335360,HYZETIMIBE,O=C1[C@H](C/C=C(\CO)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,A list of medical conditions: Hypercholesterolemia
4515,CHEMBL4297391,2335362,DISACCHARIDE TRIPEPTIDE GLYCEROL DIPALMITOYL,CCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@@H]([C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O)[C@H](O)CO)[C@H](C=O)NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC,A list of medical conditions: Ewing sarcoma
4516,CHEMBL4297392,2335363,IOWH-032,O=C(NCc1ccc(Oc2ccccc2)cc1)c1nc(-c2cc(Br)c(O)c(Br)c2)no1,A list of medical conditions: gastrointestinal disease
4517,CHEMBL4297393,2335364,KOSN-1724,C/C1=C/C[C@@H](/C(C)=C/c2cc(C)on2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C\C1,A list of medical conditions: neoplasm
4518,CHEMBL4297394,2335365,ISOPENTYL 2-CYANOACRYLATE,C=C(C#N)C(=O)OCCC(C)C,"A list of medical conditions: hypospadias, infertility"
4519,CHEMBL4297396,2335367,L-778123,Cl.N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1,"A list of medical conditions: head and neck malignant neoplasia, lymphoma"
4520,CHEMBL4297397,2335368,QUERCETIN-3'-O-PHOSPHATE,O=c1c(O)c(-c2ccc(O)c(OP(=O)(O)O)c2)oc2cc(O)cc(O)c12,A list of medical conditions: abnormal glucose tolerance
4521,CHEMBL4297398,2335369,LY-2300559,CCCc1c(OCc2ccc([C@H](O)c3cccc(C(=O)O)c3)cc2)ccc(C(C)=O)c1O,A list of medical conditions: migraine disorder
4522,CHEMBL4297399,2335370,LY-2608204,O=C(Nc1ncc(SCCN2CCCC2)s1)[C@]1(c2ccc(S(=O)(=O)C3CC3)cc2)C[C@H]1C1CCCCC1,A list of medical conditions: type 2 diabetes mellitus
4523,CHEMBL4297400,2335371,MB-07803,CCOC(=O)C(C)(C)NP(=O)(NC(C)(C)C(=O)OCC)c1ccc(-c2nc(N)sc2C(=O)C(C)(C)C)o1,A list of medical conditions: type 2 diabetes mellitus
4524,CHEMBL4297401,2335372,CALDARET MONOHYDRATE,Cc1ccc(N2CCNCC2)c(S(=O)(=O)O)c1.O,"A list of medical conditions: congestive heart failure, myocardial infarction"
4525,CHEMBL4297402,2335373,VP-14637,Cc1nnnn1N=Cc1ccc(O)c(C(c2ccc(O)cc2)c2cc(C=Nn3nnnc3C)ccc2O)c1,A list of medical conditions: Respiratory Syncytial Virus Infection
4526,CHEMBL4297403,2335374,MELPHALAN FLUFENAMIDE HYDROCHLORIDE,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1.Cl,"A list of medical conditions: AL amyloidosis, kidney disease, multiple myeloma"
4527,CHEMBL4297404,2335375,MK-0767,COc1ccc(CC2OC(=O)NC2=O)cc1C(=O)NCc1ccc(C(F)(F)F)cc1,"A list of medical conditions: diabetes mellitus, metabolic syndrome, type 2 diabetes mellitus"
4528,CHEMBL4297405,2335376,TAK-243,NS(=O)(=O)OC[C@H]1C[C@@H](Nc2ccnc3cc(-c4cccc(SC(F)(F)F)c4)nn23)[C@H](O)[C@@H]1O,A list of medical conditions: neoplasm
4529,CHEMBL4297409,2335380,BIPHENYL DIMETHYL DICARBOXYLATE,COC(=O)c1ccc(-c2ccc(C(=O)OC)cc2)cc1,A list of medical conditions: liver disease
4530,CHEMBL4297411,2335382,OCTAHYDROAMINOACRIDINE SUCCINATE,Nc1c2c(nc3c1CCCC3)CCCC2.O=C(O)CCC(=O)O,A list of medical conditions: Alzheimer disease
4531,CHEMBL4297412,2335383,PAFOLACIANINE,CC1(C)C(/C=C/C2=C(Oc3ccc(C[C@H](NC(=O)c4ccc(NCc5cnc6nc(N)[nH]c(=O)c6n5)cc4)C(=O)[O-])cc3)/C(=C/C=C3\N(CCCCS(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc4C3(C)C)CCC2)=[N+](CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21.[H+].[H+].[H+].[H+],A list of medical conditions: ovarian cancer
4532,CHEMBL4297413,2335384,PERFLUORO TERT-BUTYLCYCLOHEXANE,FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,A list of medical conditions: brain injury
4533,CHEMBL4297414,2335385,PD-217014,COC(=O)C[C@]1(CN)C[C@H]2CC[C@H]2C1,"A list of medical conditions: irritable bowel syndrome, pain"
4534,CHEMBL4297416,2335387,PF-4191834,Cn1nccc1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,"A list of medical conditions: asthma, osteoarthritis, knee"
4535,CHEMBL4297417,2335388,BUNTANETAP,CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@H]12,"A list of medical conditions: Alzheimer disease, Parkinson disease"
4536,CHEMBL4297418,2335389,ABACAVIR HYDROXYACETATE,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CO)C3)c2n1,A list of medical conditions: psoriasis
4537,CHEMBL4297419,2335390,.ALPHA.-PYRROLIDINONONANOPHENONE,CCCCCCCC(C(=O)c1ccccc1)N1CCCC1,A list of medical conditions: melanoma
4538,CHEMBL4297420,2335391,RADIUM RA-223,[223Ra],"A list of medical conditions: prostate adenocarcinoma, prostate cancer, renal cell carcinoma, urothelial carcinoma"
4539,CHEMBL4297421,2335392,COH-29,O=C(Nc1nc(-c2ccc(O)c(O)c2)c(-c2ccccc2)s1)c1ccc(O)c(O)c1,A list of medical conditions: neoplasm
4540,CHEMBL4297422,2335393,RG-4733,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)Nc2ccccc2-c2ccccc21,"A list of medical conditions: anaplastic astrocytoma, anaplastic oligodendroglioma, breast cancer, breast carcinoma, clear cell renal carcinoma, colorectal adenocarcinoma, cutaneous melanoma, Fallopian Tube Carcinoma, gliosarcoma, male breast carcinoma, malignant colon neoplasm, melanoma, multiple myeloma, neoplasm, non-small cell lung carcinoma, ovarian carcinoma"
4541,CHEMBL4297423,2335394,RO-6870810,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCN1CCN(C)CC1)c1nnc(C)n1-2,"A list of medical conditions: acute myeloid leukemia, multiple myeloma, myelodysplastic syndrome, neoplasm"
4542,CHEMBL4297425,2335396,BENDAMUSTINE DODECYL ESTER,CCCCCCCCCCCCOC(=O)CCCc1nc2cc(N(CCCl)CCCl)ccc2n1C,A list of medical conditions: neoplasm
4543,CHEMBL4297427,2335398,SCH-486757,O[C@]1(c2ncccn2)C[C@H]2CC[C@@H](C1)N2C(c1ccccc1Cl)c1ccccc1Cl,A list of medical conditions: Cough
4544,CHEMBL4297428,2335399,SER-100,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,A list of medical conditions: hypertension
4545,CHEMBL4297430,2335401,BESIGLIPTIN TOSYLATE,CN(C)C(=O)N1C[C@@H]2C[C@@](C)(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)C[C@@H]2C1.Cc1ccc(S(=O)(=O)O)cc1,A list of medical conditions: type 2 diabetes mellitus
4546,CHEMBL4297431,2335402,HENAGLIFLOZIN,CCOc1ccc(Cc2cc([C@@]34OC[C@@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1F,"A list of medical conditions: atrial fibrillation, liver disease, type 2 diabetes mellitus"
4547,CHEMBL4297432,2335403,SLV-334,O=C(O)CN1C(=O)[C@@H](NC(=O)C2(C[C@@H](CCc3cccc4ccccc34)C(=O)O)CCCC2)CCc2ccccc21,A list of medical conditions: brain injury
4548,CHEMBL4297434,2335405,AURICLOSENE MONOSODIUM MONOHYDRATE,CC(C)(CS(=O)(=O)[O-])N(Cl)Cl.O.[Na+],A list of medical conditions: viral conjunctivitis
4549,CHEMBL4297435,2335406,RETAGLIPTIN,COC(=O)c1nc(C(F)(F)F)n2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2,"A list of medical conditions: Renal insufficiency, type 2 diabetes mellitus"
4550,CHEMBL4297436,2335407,SRT-2104,Cc1nc(-c2cccnc2)sc1C(=O)Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1,"A list of medical conditions: Atrophy, chronic obstructive pulmonary disease, muscle atrophy, psoriasis, Sepsis, type 2 diabetes mellitus, ulcerative colitis"
4551,CHEMBL4297437,2335408,ST-101,O=C1N=C2C=CC=CN2C12Cc1ccccc1C2,"A list of medical conditions: Alzheimer disease, brain cancer, breast cancer, essential tremor, glioblastoma multiforme, metastatic melanoma, metastatic prostate cancer"
4552,CHEMBL4297438,2335409,T-817 MALEATE,O=C(O)/C=C\C(=O)O.OC1CN(CCCOCCc2ccc3sccc3c2)C1,"A list of medical conditions: Alzheimer disease, Cognitive impairment, liver disease"
4553,CHEMBL4297439,2335410,T-2000,COCN1C(=O)N(COC)C(=O)C(c2ccccc2)(c2ccccc2)C1=O,A list of medical conditions: essential tremor
4554,CHEMBL4297440,2335411,T-900607,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(N)=O,"A list of medical conditions: gastric cancer, hepatocellular carcinoma, liver cancer, non-Hodgkins lymphoma, ovarian neoplasm"
4555,CHEMBL4297441,2335412,PACLITAXEL DOCOSAHEXAENOIC ACID,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](NC(=O)c1ccccc1)c1ccccc1,"A list of medical conditions: hepatocellular carcinoma, metastatic melanoma, non-small cell lung carcinoma"
4556,CHEMBL4297442,2335413,OLITIGALTIN,OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cccc(F)c4)nn3)[C@H]2O)[C@H](O)[C@@H](n2cc(-c3cccc(F)c3)nn2)[C@H]1O,"A list of medical conditions: COVID-19, idiopathic pulmonary fibrosis"
4557,CHEMBL4297445,2335416,TRC-150094,Cc1cc(Cc2c(C)nn(CCC(=O)O)c2C)c2c(c1O)CCC2,A list of medical conditions: metabolic syndrome
4558,CHEMBL4297447,2335418,TRV-120027,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)O,"A list of medical conditions: COVID-19, heart failure"
4559,CHEMBL4297448,2335419,TT-301,c1ccc(-c2cc(-c3ccncc3)c(N3CCN(c4ncccn4)CC3)nn2)cc1,A list of medical conditions: brain injury
4560,CHEMBL4297449,2335420,USL-311,CC(C)N1CCC(N2CCCN(c3cccc(C(=O)Nc4ccncc4)n3)CC2)CC1,A list of medical conditions: glioblastoma multiforme
4561,CHEMBL4297450,2335421,VANILLYL ALCOHOL,COc1cc(CO)ccc1O,A list of medical conditions: nicotine dependence
4562,CHEMBL4297451,2335422,XL-888,CC[C@@H](C)Nc1cc(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O,"A list of medical conditions: cancer, melanoma, skin cancer"
4563,CHEMBL4297452,2335423,YM-543,C[N+](C)(C)CCO.[O-]c1ccc(Cc2cc3cccccc-3c2)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,A list of medical conditions: type 2 diabetes mellitus
4564,CHEMBL4297453,2335424,PM-00104,COc1c(C)cc2c(c1O)[C@@H]1[C@@H]3Cc4c(OC(C)=O)c(C)c5c(c4[C@H](CNC(=O)/C=C/c4cccc(C(F)(F)F)c4)N3[C@@H](O)[C@H](C2)N1C)OCO5,"A list of medical conditions: cervical cancer, endometrial cancer, lymphoma"
4565,CHEMBL4297454,2335425,ABBV-744,CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,"A list of medical conditions: acute myeloid leukemia, primary myelofibrosis"
4566,CHEMBL4297455,2335426,CAFICRESTAT,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2nccnc12,A list of medical conditions: COVID-19
4567,CHEMBL4297456,2335427,ATN-161,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(N)=O,"A list of medical conditions: Central Nervous System Neoplasm, renal cell carcinoma"
4568,CHEMBL4297457,2335428,BMS-823778,CC(C)(O)c1cccn2c(C3(c4ccc(Cl)cc4)CC3)nnc12.Cl,"A list of medical conditions: cardiovascular disease, Disorder of lipid metabolism, hypertension, type 2 diabetes mellitus"
4569,CHEMBL4297458,2335429,BMS-986158,Cc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,"A list of medical conditions: lymphoma, multiple myeloma, myelofibrosis, neoplasm"
4570,CHEMBL4297459,2335430,CC-11006,O=C1CCC(N2C(=O)c3cccc(CNC(=O)C4CC4)c3C2=O)C(=O)N1,A list of medical conditions: myelodysplastic syndrome
4571,CHEMBL4297460,2335431,DOVRAMILAST,CCOc1cc([C@@H](CS(C)(=O)=O)N2Cc3cccc(NC(=O)C4CC4)c3C2=O)ccc1OC,"A list of medical conditions: cutaneous lupus erythematosus, tuberculosis"
4572,CHEMBL4297461,2335432,CEP-9722,COc1cccc2[nH]c3c4c(c5c(c3c12)C(=O)N(CN1CCN(C)CC1)C5=O)CCC4,"A list of medical conditions: Mantle cell lymphoma, neoplasm"
4573,CHEMBL4297462,2335433,CFI-400945,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@@H](C)O[C@@H](C)C5)cc4)n[nH]c3c1)C(=O)N2.O=C(O)/C=C/C(=O)O,"A list of medical conditions: breast cancer, cancer, prostate cancer"
4574,CHEMBL4297463,2335434,CPI-1205,COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)(F)F)CC2)c2ccccc12,"A list of medical conditions: neoplasm, neoplasm of mature B-cells, prostate cancer"
4575,CHEMBL4297464,2335435,CXL-1020,CS(=O)(=O)c1ccccc1S(=O)(=O)NO,A list of medical conditions: heart failure
4576,CHEMBL4297466,2335437,GO-203-2C,CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H]1CSSC[C@H](C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(N)=O)C(=O)O)NC(=O)[C@@H](CCC(N)=O)NC1=O,"A list of medical conditions: acute myeloid leukemia, multiple myeloma, neoplasm"
4577,CHEMBL4297467,2335438,PADNARSERTIB,Nc1ccc(/C=C/C(=O)NCc2cc3cc(-c4ccc(C(=O)N5CCC(F)(F)CC5)cc4)cc(-c4ccc(F)cc4)c3o2)cn1,"A list of medical conditions: acute myeloid leukemia, non-Hodgkins lymphoma"
4578,CHEMBL4297468,2335439,KZR-616,COc1ccc([C@@H](O)[C@H](NC(=O)[C@H](C)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC2=CCCC2)C(=O)[C@@]2(C)CO2)cc1,"A list of medical conditions: Anemia, Hemolytic, Autoimmune, autoimmune thrombocytopenic purpura, dermatomyositis"
4579,CHEMBL4297469,2335440,LGD-6972,Cc1cc(C)c(-c2ccc(NC(=O)[C@H](Cc3ccc(C(=O)NCCS(=O)(=O)O)cc3)c3ccc(-c4ccc(C(C)(C)C)cc4)cc3)cc2)c(C)c1,A list of medical conditions: type 2 diabetes mellitus
4580,CHEMBL4297470,2335441,MAX-40279,COc1cc(F)ccc1-c1c(C)sc2cnc(Nc3cnn(C4CCNCC4)c3)nc12,"A list of medical conditions: acute myeloid leukemia, neoplasm"
